WaferID,X,Y,BI_TEST_13,BI_TEST_14,BI_TEST_15,BI_TEST_16,BI_TEST_17,BI_TEST_18,BI_TEST_19,BI_TEST_20,BI_TEST_21,BI_TEST_22,BI_TEST_23,BI_TEST_24,BI_TEST_25,BI_TEST_26,BI_TEST_27,BI_TEST_28,BI_TEST_29,BI_TEST_30,BI_TEST_31,BI_TEST_32,BI_TEST_33,BI_TEST_34,BI_TEST_35,BI_TEST_36,BI_TEST_37,BI_TEST_38,BI_TEST_39,BI_TEST_40,BI_TEST_41,BI_TEST_42,BI_TEST_43,BI_TEST_44,BI_TEST_45,BI_TEST_46,BI_TEST_47,BI_TEST_48,BI_TEST_49,BI_TEST_50,BI_TEST_51,BI_TEST_52,BI_TEST_53,BI_TEST_54,BI_TEST_55,BI_TEST_57,BI_TEST_60,BI_TEST_63,BI_TEST_64,BI_TEST_65,BI_TEST_68,BI_TEST_69,BI_TEST_70,BI_TEST_72,BI_TEST_73,BI_TEST_75,BI_TEST_76,BI_TEST_81,BI_TEST_82,BI_TEST_84,BI_TEST_85,BI_TEST_90,BI_TEST_91,BI_TEST_93,BI_TEST_94,BI_TEST_99,BI_TEST_100,BI_TEST_102,BI_TEST_103,BI_TEST_108,BI_TEST_109,BI_TEST_111,BI_TEST_112,BI_TEST_118,BI_TEST_121,BI_TEST_122,BI_TEST_123,BI_TEST_125,BI_TEST_126,BI_TEST_127,BI_TEST_128,BI_TEST_129,BI_TEST_130,BI_TEST_131,BI_TEST_132,BI_TEST_133,BI_TEST_134,BI_TEST_135,BI_TEST_136,BI_TEST_137,BI_TEST_138,BI_TEST_139,BI_TEST_140,BI_TEST_141,BI_TEST_142,BI_TEST_143,BI_TEST_144,BI_TEST_145,BI_TEST_146,BI_TEST_147,BI_TEST_148,BI_TEST_149,BI_TEST_150,BI_TEST_151,BI_TEST_152,BI_TEST_153
WAFER_22,-23,6,24.927064895629897,5.45968866348267,-0.287983536720276,-0.28684589266777,-0.287116914987564,-0.2880145609378811,-0.18168382346630105,0.31405863165855397,0.313793838024139,0.311852693557739,0.315402090549469,0.311215728521347,-0.286985129117966,-0.287302613258362,-0.290514647960663,-0.28685334324836703,-0.291504800319672,-0.181214720010757,0.31622508168220503,0.31480371952056896,0.313744693994522,0.31420573592186,-0.13635627925396002,3.3127412796020494,-26.269837690051602,-26.6800798272016,-0.8043983825700709,-0.801634314484545,-0.8030130516090139,-0.797769246219104,-0.808922209216689,-0.791895104157447,0.274012762702114,0.25446558993280605,23.746910301270002,23.7447093240917,23.715721908956798,23.757198505336397,23.787717509549104,23.7766544159967,-0.24099500706142898,74.17189044645059,0.7420272231101991,375.00896723941,393.032096326351,390.84508898667997,0.18289146908046,0.0333921690298666,389.903230825439,0.103093150016775,0.00147443945941461,396.879331674427,397.007039282471,397.023017285392,0.14368561096489402,396.97511238045996,397.086871089414,397.134746890515,0.159634510055184,397.007039282471,397.134746890515,397.086871089414,0.0798318069428205,397.023017285392,397.054944187403,397.070893086493,0.0478758011013269,397.118797991425,397.182651795447,397.054944187403,-0.0638538040220737,393.574853660539,391.27608761191397,0.103093150016775,0.00147443945941461,390.382134355605,0.119052813829512,0.0174333045777075,0.542757334187627,0.430998625233769,-0.0797983190636842,-0.0319177289043182,0.4789035301655529,0.0159596638127368,0.0159588644521591,378.23335151188104,3.22438427247107,-0.28857171535491905,-0.288169503211975,-0.287558078765869,-0.28742629289627103,-0.18050736188888503,0.313470393419266,0.313646763563156,0.311558574438095,0.314519673585892,0.311215728521347,-0.287279278039932,-0.288185060024261,-0.29036757349967995,-0.287294566631317,-0.289887368679047,-0.182096913456917,0.315195769071579
WAFER_22,1,36,3.3030645847320597,1.74038982391357,-0.286009669303894,-0.28596341609954806,-0.286551684141159,-0.286419987678528,-0.18222080171108201,0.31897160410881004,0.31926563382148704,0.317059397697449,0.31847053766250605,0.317479074001312,-0.28659015893936196,-0.286443144083023,-0.28909072279930104,-0.286102741956711,-0.288517326116562,-0.181770533323288,0.318981379270554,0.318480432033539,0.318627536296844,0.319824069738388,-0.135059237480164,3.27783560752869,-27.248182959738198,-27.1851058641914,-0.18432962178849302,-0.19086658653577598,-0.190506398212165,-0.186586746053763,-0.186893217346551,-0.185578926448215,0.12370004753847802,0.19665840511606797,24.3594768107869,24.348981241928396,24.3041358771734,24.3320409936132,24.322178433067197,24.390639737248396,-0.17018767550780498,58.618894399842205,0.681195497512817,336.031051119789,369.215151295066,367.429223842919,0.0559799850918807,0.0195854727991218,366.871128790081,0.00812143241546437,0.0355484637282188,372.32457543723297,372.292677639052,372.276728739962,-0.0478466972708702,372.292677639052,372.276728739962,372.244830941781,-0.0478466972708702,372.197013348341,372.16511555016,372.14916665107,-0.0478466972708702,371.925911167637,371.989706763998,371.941860066727,0.0159488990902901,371.973757864907,371.989706763998,371.989706763998,0.0159488990902901,368.959998013452,367.22191725857596,0.0400271318312662,0.0195854727991218,366.711668903008,0.00812143241546437,0.0355484637282188,-0.255153281614184,-0.20730658434331398,-0.0159528532606146,0.0,-0.159459887072444,0.0,0.0,337.158271577209,1.12722045741975,-0.286892235279083,-0.28669872879982,-0.286992877721786,-0.286125838756561,-0.18280884623527502,0.31985411047935497,0.31926563382148704,0.31735357642173806,0.31802934408187894,0.316891014575958,-0.287325590848923,-0.28703147172927895,-0.28923779726028404,-0.286690980195999,-0.2886643409729,-0.183828562498093,0.318834275007248
WAFER_22,-26,52,3.1387968063354506,1.69813752174377,-0.278832018375397,-0.27945801615715,-0.280053973197937,-0.27931073307991,-0.177824050188065,0.314941644668579,0.31572675704956105,0.31541261076927196,0.315285295248032,0.31493109464645397,-0.279744744300842,-0.27992939949035606,-0.280797332525253,-0.279046565294266,-0.28153643012046803,-0.17665240168571497,0.31549066305160495,0.31495150923728904,0.315844237804413,0.315981596708298,-0.130161315202713,3.2771520614624,-26.964944481733305,-26.743813577923003,-0.22996742643499601,-0.22697719259667803,-0.21768745739336698,-0.21010978912272502,-0.217634536170408,-0.2115940276326,0.23279409333554202,0.20885657647795602,23.8650736719137,23.882153982413,23.9046676142607,23.8636239373591,23.942018742673103,23.878779757069395,-0.19695022501764498,90.6486675376073,0.676134586334229,362.719787517563,405.05349170416605,401.43079240806395,0.0350721656161568,0.007991135753115941,400.66477959044295,0.0350721656161568,0.007991135753115941,409.05919740907797,409.043248509988,409.043248509988,-0.0159488990902901,409.29857641458506,409.25070061348396,409.31455441750603,0.0159780029207468,409.011321607977,409.02727050706704,408.931518904865,-0.0798027031123638,408.97939470596606,409.09112431109,409.05919740907797,0.0798027031123638,408.963445806876,408.99537270888703,408.915570005774,-0.0478758011013269,405.037542805076,401.398894609883,0.0350721656161568,0.007991135753115941,400.64883069135203,0.0669637572059401,0.007991135753115941,-0.0159488990902901,-0.0318977981805801,0.0,0.0,-0.0159488990902901,0.0318915915897833,0.0,364.332081517205,1.61229399964213,-0.279273331165314,-0.27945801615715,-0.279318273067474,-0.279899269342422,-0.17753000557422602,0.314647376537323,0.31572675704956105,0.31570690870284995,0.31557959318161,0.314489901065826,-0.27959761023521396,-0.27992939949035606,-0.28050303459167497,-0.27978229522705106,-0.28153643012046803,-0.17826971411704998,0.315049320459366
WAFER_22,-24,58,3.19166111946106,1.8658947944641102,-0.278874963521957,-0.27919214963913,-0.279354095458984,-0.27961885929107694,-0.177249550819397,0.314560502767563,0.3144327700138089,0.311643958091736,0.31430533528327903,0.313460558652878,-0.279573887586594,-0.279146820306778,-0.2825420796871189,-0.279309272766113,-0.281683415174484,-0.176812946796417,0.315640717744827,0.315375804901123,0.31451159715652505,0.31432476639747603,-0.12892507016658802,3.28758859634399,-26.549419999355504,-26.820334824151395,-0.223487546691103,-0.21074760070405302,-0.22037737323898896,-0.23454543907064396,-0.23248328773206603,-0.22586421266623802,0.20266297440230102,0.231407213391321,24.1911584453192,24.2510432144627,24.1814541368512,24.2574442381738,24.286015104735302,24.261486032628497,-0.203568646384156,84.08346184296529,0.6720804572105411,371.58664781600197,401.846307795495,398.605800000951,0.10239230618935802,0.214873494996937,397.871481254697,0.0864389519961151,0.166994212236204,406.09249845147104,405.996717745438,406.04459354654,-0.0479049049317837,406.10844735056196,406.10844735056196,406.04459354654,-0.0638538040220737,405.661499826238,405.72535363026003,405.629572924227,-0.0319269020110369,405.597646022215,405.613594921306,405.53379221819296,-0.0638538040220737,405.661499826238,405.661499826238,405.709375627339,0.0478758011013269,401.33547736331803,398.158823372796,0.0545322436096285,0.15103444184205703,397.408555727452,0.0545322436096285,0.23083325118022896,-0.5108304321765901,-0.446976628154516,-0.0478600625797299,-0.0638390531548794,-0.46292552724480607,-0.0319067083864866,0.0638390389440247,373.19905823096605,1.61241041496396,-0.27916955947876004,-0.279044806957245,-0.279206782579422,-0.27917695045471197,-0.17783769965171803,0.315149635076523,0.31413820385932895,0.31238043308258095,0.314894527196884,0.31316643953323403,-0.279573887586594,-0.27958869934082003,-0.28239476680755604,-0.27960386872291604,-0.281683415174484,-0.17695999145507801,0.31593534350395197
WAFER_22,-24,59,3.40084600448608,2.20993542671204,-0.278757482767105,-0.279354214668274,-0.27908214926719704,-0.27921465039253196,-0.17666158080101002,0.31628954410553006,0.316476404666901,0.31436407566070595,0.31475690007209806,0.314990133047104,-0.27980393171310397,-0.279391974210739,-0.281564146280289,-0.27916955947876004,-0.28217014670372,-0.17755724489688898,0.315680325031281,0.315690070390701,0.315425097942352,0.31540551781654397,-0.129928812384605,3.2643845081329306,-26.8507337750634,-26.9211141130654,-0.222197655830314,-0.220884047053005,-0.216008501752185,-0.22643610009254198,-0.23420588490807898,-0.226097839117756,0.19573683118778698,0.231734702538233,24.1869256569771,24.1670495597646,24.1976522374898,24.1696179728024,24.287865016958698,24.2075075220782,-0.20234563180565598,74.0625691832975,0.673425734043121,328.577472828329,390.06772567518095,387.577398214489,0.00487781104396845,0.0929034769114878,386.970757972449,0.00487781104396845,0.10886025592071699,393.659574910998,393.70747981592996,393.64362601190805,-0.0159488990902901,393.64362601190805,393.62764800898697,393.579772207886,-0.0638538040220737,393.260503187776,393.276452086866,393.260503187776,0.0,393.196620279923,393.212598282844,393.164693377912,-0.0319269020110369,393.276452086866,393.212598282844,393.164693377912,-0.11175870895385699,389.572873245925,387.22617318853696,0.0429796820355932,0.172687379063063,386.65148895233904,0.00487781104396845,0.156730607159261,-0.49485242925584294,-0.35122502595186195,0.0381018701034463,0.0797839021515756,-0.31926902011036895,0.0,0.0478703512385437,330.190930981189,1.6134581528603997,-0.27905213832855197,-0.27920690178871194,-0.27878749370575,-0.27891999483108504,-0.17666158080101002,0.316878855228424,0.316329061985016,0.31510069966316195,0.315493434667587,0.313960552215576,-0.279951244592667,-0.279686689376831,-0.28141683340072604,-0.279464155435562,-0.281728893518448,-0.17682199180126199,0.31612226366996804
WAFER_06,-8,-12,3.6918830871582,1.8673700094223002,-0.28385892510414096,-0.28338748216629,-0.284555554389954,-0.28395271301269503,-0.181729421019554,0.319425582885742,0.31989648938179,0.317702025175095,0.31885769963264504,0.31405809521675104,-0.28427690267562894,-0.28356489539146396,-0.28607094287872303,-0.28385123610496504,-0.289266884326935,-0.18172946572303797,0.31945550441741905,0.31956264376640303,0.318670809268951,0.319238513708115,-0.138745814561844,3.27619624137878,-27.014762963517605,-26.7489940597443,-0.19681445451169602,-0.197457595163542,-0.210647485232585,-0.21495333157872698,-0.212925897358218,-0.213868617038315,0.18803804380240802,0.175787818079698,24.363933334825603,24.387671146541802,24.3923514062772,24.400189431616997,24.3198701355141,24.423588911304304,-0.170503824392654,68.54649836895989,0.683350801467896,344.66679790057196,380.389741621912,377.995806047693,0.15304145506434,0.057820162879807,377.32548662461306,0.16898842147838902,0.0897431107205193,384.076411137357,384.092389140278,384.01258643716596,-0.063824700191617,384.204089641571,384.33176814578496,384.267943445593,0.0638538040220737,383.91683483496297,383.964710636064,383.99663753807505,0.0798027031123638,383.900856832042,383.964710636064,383.91683483496297,0.0159780029207468,384.01258643716596,384.076411137357,384.028535336256,0.0159488990902901,380.51742012612505,378.10750654898595,0.137094488650291,0.10570457931180499,377.453165128827,0.18493538789243802,0.10570457931180499,0.127678504213691,0.111700501292944,-0.0159469664140488,0.047884416431998006,0.127678504213691,0.0159469664140488,0.0159614685912857,346.601911587641,1.9351136870682202,-0.283124089241028,-0.28338748216629,-0.283820807933807,-0.283511877059937,-0.18187654018402102,0.31854385137558,0.31974953413009605,0.316232264041901,0.31944558024406394,0.31391099095344505,-0.284129947423935,-0.28312399983406106,-0.286511868238449,-0.283998191356659,-0.289266884326935,-0.18172946572303797,0.31930851936340304
WAFER_06,-12,10,12.295773506164599,2.6050357818603502,-0.29073029756546004,-0.29177570343017606,-0.29056760668754605,-0.290722489356995,-0.18639439344406103,0.316519170999527,0.31680366396904,0.314303070306778,0.316539317369461,0.31507793068885803,-0.29114830493927,-0.29114031791687,-0.293640911579132,-0.291163682937622,-0.29411387443542497,-0.18696337938308702,0.31640198826789895,0.316127598285675,0.317117631435394,0.316539168357849,-0.14070451259613,3.3088929653167702,-27.0762466243468,-27.1095741481986,-0.35081455962426805,-0.354194867213664,-0.351445265778239,-0.35917935292673103,-0.35564090694606393,-0.342880611015062,0.212215411465877,0.22431127888467003,24.234439479187103,24.3009908444947,24.230517738033104,24.203080101870004,24.234888769569803,24.2785172304139,-0.18931687861822896,52.21077663009051,0.6992590427398678,346.611312124878,366.255815606564,364.642299246043,0.18821984326677899,0.0853361115105145,364.37073140405096,0.156317867094913,0.0533835375904346,369.195273378864,369.227200280875,369.163317373022,-0.0319560058414936,369.323068298399,369.40292920917295,369.291112292558,-0.0319560058414936,369.11538336426,369.051471352577,369.019544450566,-0.0958389136940241,369.163317373022,369.09940536133905,369.179295375943,0.0159780029207468,369.14733937010203,369.163317373022,369.09940536133905,-0.0479340087622404,366.19190359488096,364.610372344032,0.18821984326677899,0.0533835375904346,364.306819392368,0.172268855180846,0.10131240202326801,-0.0639120116829872,-0.0319269020110369,0.0,-0.0319525739200799,-0.0639120116829872,0.0159509880859332,0.0479288644328335,348.870002198964,2.2586900740861897,-0.290877401828766,-0.29192280769348106,-0.29056760668754605,-0.291163831949234,-0.186835631728172,0.316519170999527,0.31665658950805703,0.315038561820984,0.316833525896072,0.31478369235992404,-0.29100120067596397,-0.291287392377853,-0.29378798604011497,-0.291163682937622,-0.293966770172119,-0.18711045384407002,0.316990435123444
WAFER_06,-26,18,3.47461295127869,1.8935724496841397,-0.285697937011719,-0.285806596279144,-0.2864178121089939,-0.28551241755485496,-0.179044663906097,0.30967521667480497,0.309969216585159,0.30793923139572105,0.309841603040695,0.307408779859543,-0.285938113927841,-0.285644024610519,-0.28875568509101895,-0.286688923835754,-0.28880238533020003,-0.179339006543159,0.30989006161689797,0.30851781368255604,0.3091353178024289,0.31028273701667797,-0.137305930256844,3.27623796463013,-27.350337404641298,-27.3156256298535,-0.22772228192025099,-0.23229289070059198,-0.20983181059364103,-0.2180730263035,-0.21756854096111103,-0.205456245794267,0.203110602114975,0.201521032749952,23.973019779077703,23.9993696595775,24.0061253862223,23.929525923449503,23.9919245359488,23.834047169657396,-0.23039623897602696,77.7333989390172,0.6859382390975949,346.59702214412397,393.432739656419,390.76610119082,0.0157006230239176,0.0488660027997412,389.871886000037,0.0157006230239176,0.0488660027997412,397.073425119743,397.05744711682195,396.929710404947,-0.143714714795351,397.20116183161696,397.24906673654897,397.153256926686,-0.0479049049317837,397.05744711682195,396.9935933128,396.977615309879,-0.0798318069428205,396.929710404947,396.897783502936,396.897783502936,-0.0319269020110369,397.00954221188994,397.00954221188994,396.929710404947,-0.0798318069428205,393.241120036691,390.590459574014,0.0161833622058793,0.112724251266627,389.71222238615195,0.00024136975751432003,0.0648305658046411,-0.191619619727135,-0.175641616806388,0.000482739181961733,0.0638582520195996,-0.159663613885641,-0.0154592534329367,0.0159645630048999,348.37043494917503,1.77341280505061,-0.286286294460297,-0.285659521818161,-0.2864178121089939,-0.285953640937805,-0.179044663906097,0.30996933579444896,0.310263365507126,0.30793923139572105,0.30969452857971197,0.307702988386154,-0.286232262849808,-0.285644024610519,-0.28831446170806896,-0.28683599829673806,-0.28894945979118297,-0.179339006543159,0.30989006161689797
WAFER_06,-27,24,3.4436719417572004,1.84438621997833,-0.28334414958953896,-0.28283479809761,-0.283283442258835,-0.28357765078544606,-0.177899852395058,0.31232231855392495,0.31201830506324796,0.31091982126236,0.311949670314789,0.30722326040267894,-0.283732146024704,-0.283430546522141,-0.285844892263412,-0.283785372972488,-0.28891822695732106,-0.177775219082832,0.312685072422028,0.312302559614182,0.31187132000923196,0.31216529011726396,-0.136788994073868,3.27704477310181,-27.139389203512103,-27.0567870757077,-0.21655803550402203,-0.231905531222765,-0.23347681121776998,-0.221155673330031,-0.222806050942381,-0.22384043063539102,0.220614936097263,0.231299239317195,24.1027391894022,24.1748784901574,24.3106351263123,24.1153666138416,24.129565645125698,24.1108009504387,-0.19739330525681,73.9655515644699,0.6837323904037479,346.21765371412005,392.883404856548,390.44197183102403,0.171605705645561,0.0984506343115754,389.691995223984,0.155655371258945,0.130353527083571,396.840769099072,396.824820199981,396.840769099072,0.0,396.92054269835404,396.904593799263,396.88864490017306,-0.0318977981805801,396.473740693182,396.42589399591105,396.489718696102,0.0159780029207468,396.713119698688,396.66524389758695,396.60141919739505,-0.111700501292944,396.681192796677,396.697141695768,396.649294998497,-0.0318977981805801,392.819580156356,390.330271329731,0.12375470248571198,0.0984506343115754,389.596243621781,0.155655371258945,0.14630496991685502,-0.063824700191617,-0.111700501292944,-0.0478510031598489,0.0,-0.0957516022026539,0.0,0.0159514428332841,347.668508766219,1.4508550520986299,-0.28334414958953896,-0.28268772363662703,-0.28298932313919106,-0.28357765078544606,-0.178341209888458,0.31246936321258506,0.31231242418289196,0.31091982126236,0.31180256605148304,0.30766451358795194,-0.283879220485687,-0.282989352941513,-0.285403609275818,-0.283638268709183,-0.28862404823303195,-0.17821663618087802,0.31239089369773904
WAFER_06,8,28,4.58577251434326,2.45513272285461,-0.280331641435623,-0.280301481485367,-0.28205743432045,-0.28072002530098,-0.179375484585762,0.31869080662727395,0.318573772907257,0.315497398376465,0.318122863769531,0.31317541003227195,-0.28192558884620694,-0.28091943264007596,-0.284013301134109,-0.28032404184341403,-0.286765903234482,-0.179669782519341,0.31827974319458,0.318680912256241,0.318670809268951,0.317328304052353,-0.13616733253002197,3.27619624137878,-27.337962819729,-26.844472813536402,-0.23879192667664004,-0.230489447972104,-0.226837002514912,-0.23404392379688896,-0.22984225722666501,-0.22858013437598898,0.202768930535058,0.200795057025971,24.605507860542303,24.6075778704835,24.567396394559196,24.591457986389297,24.553155526518804,24.592538466095,-0.172706251078125,73.9684692234732,0.67419171333313,351.923488778993,390.49220504239196,387.97059096396003,0.137094488650291,0.12166604790309099,387.380074243993,0.15304145506434,0.0897431107205193,394.418282667175,394.466158468276,394.418282667175,0.0,394.545961171389,394.59383697249,394.561910070479,0.0159488990902901,394.418282667175,394.43423156626505,394.466158468276,0.0478758011013269,394.322531064972,394.322531064972,394.338479964063,0.0159488990902901,394.29060416296096,394.25867726095004,394.25867726095004,-0.0319269020110369,390.268774935976,388.00248876214,0.18493538789243802,0.10570457931180499,387.156644137576,0.137094488650291,0.0737816350238063,-0.223430106416345,0.0318977981805801,0.0478408992421464,-0.0159614685912857,-0.223430106416345,-0.0159469664140488,-0.015961475696713003,353.53610292077104,1.6126141417771598,-0.27989074587822,-0.280742347240448,-0.282792180776596,-0.280573070049286,-0.17952260375022897,0.318396866321564,0.318132847547531,0.315644383430481,0.318563759326935,0.313616752624512,-0.281484693288803,-0.281066387891769,-0.283866316080093,-0.28032404184341403,-0.286765903234482,-0.179669782519341,0.31857368350029
WAFER_06,8,32,4.48168802261353,3.6551480293273904,-0.28121346235275296,-0.281330138444901,-0.281763523817062,-0.28130778670311,-0.17893412709236103,0.320013403892517,0.317985892295837,0.316379249095917,0.318269848823547,0.31273403763771096,-0.282954275608063,-0.282095193862915,-0.284013301134109,-0.28120583295822105,-0.286765903234482,-0.17922842502594002,0.317691832780838,0.31794613599777194,0.31808301806449896,0.31791606545448303,-0.13616733253002197,3.27877473831177,-27.3967270914,-26.793060897034604,-0.21301629260506197,-0.217276706848679,-0.22315757064461603,-0.23330966314461,-0.222487315681974,-0.22490226569971103,0.199822750346357,0.195646506995217,24.5981882471824,24.5709270529915,24.596571165602697,24.6723775489954,24.6114759647753,24.629267500131398,-0.18812322366557102,65.5963158351369,0.675868690013885,348.05326140485704,382.831582101062,380.69297443143995,0.15304145506434,0.12166604790309099,380.070559913293,0.16898842147838902,0.137627523599804,386.13521610386704,386.167143005878,386.167143005878,0.0319269020110369,386.310770409182,386.24694570899004,386.278843507171,-0.0319269020110369,386.039464501664,386.183091904968,386.103289201856,0.063824700191617,386.007537599653,386.055413400754,386.007537599653,0.0,385.943712899461,385.991588700563,385.91178599745,-0.0319269020110369,382.687925593928,380.565295927227,0.16898842147838902,0.0737816350238063,380.00670610927,0.18493538789243802,0.10570457931180499,-0.14365650713443803,-0.127678504213691,0.0159469664140488,-0.0478844128792844,-0.0638538040220737,0.0159469664140488,-0.0319229442879987,349.18208257295197,1.12882116809487,-0.28136044740676897,-0.281330138444901,-0.28191047906875605,-0.281454712152481,-0.17922836542129503,0.319131672382355,0.318573772907257,0.316820174455643,0.31885769963264504,0.312586933374405,-0.282366454601288,-0.281213372945786,-0.284013301134109,-0.280764937400818,-0.286765903234482,-0.17878705263137804,0.31813275814056396
WAFER_06,8,33,5.8798542022705105,5.21224594116211,-0.282001107931137,-0.28111141920089694,-0.28258150815963695,-0.28243440389633195,-0.178635448217392,0.318907529115677,0.318075358867645,0.31673267483711204,0.318947464227676,0.31453877687454196,-0.28212550282478305,-0.2821632623672489,-0.285088062286377,-0.282155692577362,-0.287238121032715,-0.18010199069976798,0.318496584892273,0.31863367557525607,0.319221526384354,0.31848669052123996,-0.134766012430191,3.2709710597991903,-27.147540095029395,-26.767002054839395,-0.241679202872547,-0.24921618546613897,-0.256440586099416,-0.253317608667203,-0.255146488825631,-0.252072368311929,0.23260592740825797,0.220494172253893,24.4891307374928,24.5881983573781,24.5525625359733,24.495131583535105,24.561613827245303,24.5796563831391,-0.18161668435823197,65.565574914217,0.6832177042961121,333.137519191951,382.019527023658,380.008219508454,0.116889140144849,0.08943196405653,379.64107468724296,0.116889140144849,0.0734644132194262,385.72290213778604,385.72290213778604,385.627121431753,-0.0957807060331106,385.611172532663,385.67502633668505,385.59519452974195,-0.0159780029207468,385.659048333764,385.579245630652,385.59519452974195,-0.0638538040220737,385.451538022608,385.435589123517,385.499413823709,0.0478758011013269,385.451538022608,385.467516025528,385.499413823709,0.0478758011013269,381.971651222557,379.832636099309,0.116889140144849,0.0734644132194262,379.64107468724296,0.0690272514702883,0.0415293008870776,-0.0478758011013269,-0.175583409145474,0.0,-0.0159675508371038,0.0,-0.0478618886745608,-0.0319351123323486,334.427255438641,1.2897362466901499,-0.282001107931137,-0.28111141920089694,-0.282728523015976,-0.282581388950348,-0.178341209888458,0.31831955909729,0.318075358867645,0.31717365980148304,0.319535464048386,0.314391642808914,-0.28197851777076693,-0.281575232744217,-0.28494104743003806,-0.281861662864685,-0.287532389163971,-0.179660648107529,0.31864359974861106
WAFER_06,8,35,3.8863284587860094,2.38451480865479,-0.284381657838821,-0.284838169813156,-0.284992963075638,-0.284265011548996,-0.18153123557567605,0.315431475639343,0.315696150064468,0.313636481761932,0.3150977194309231,0.31244957447052,-0.283861696720123,-0.284868657588959,-0.287369757890701,-0.284125506877899,-0.28809770941734303,-0.18213365972042103,0.315783739089966,0.31536230444908103,0.315813481807709,0.31655889749527005,-0.137041255831718,3.2819190025329603,-27.1798871835927,-27.102614694740602,-0.201295705437587,-0.19674038753692,-0.19502282100347698,-0.21369675096139001,-0.201068260707871,-0.19369944936897798,0.217427356119515,0.23308395213916802,24.446144379908198,24.398403184022797,24.376136934733896,24.3116755882511,24.327984647243298,24.4182738242671,-0.17169232080504998,69.2850589985028,0.672634720802307,351.31539334543,383.712264010683,381.58782990649297,0.021291162610737,0.19522599359334,380.85304549895204,0.0106129220966977,0.211199690625108,387.402105843648,387.481966754422,387.45003985241095,0.0479340087622404,387.513922760263,387.465988751501,387.45003985241095,-0.0638829078525305,387.274310924113,387.290288927034,387.274310924113,0.0,387.290288927034,387.25836202502296,387.25836202502296,-0.0319269020110369,387.25836202502296,387.25836202502296,387.242384022102,-0.0159780029207468,383.60047619789805,381.52394699864095,0.00533912070110887,0.24314709889949898,380.85304549895204,0.021291162610737,0.227173387656876,-0.111787812784314,-0.0638829078525305,-0.015952041465539,0.047921105306159006,0.0,0.0106782405140393,0.0159736970317681,352.121918695047,0.8065253496170041,-0.28511717915535,-0.284102648496628,-0.285140097141266,-0.28455924987792997,-0.181384161114693,0.31454864144325295,0.315254777669907,0.31348934769630393,0.31583330035209695,0.312743812799454,-0.28430309891700706,-0.284280151128769,-0.286781251430511,-0.284713983535767,-0.28780347108840904,-0.18242783844471,0.315342426300049
WAFER_06,-27,36,3.25371813774109,2.05885004997253,-0.28363835811615,-0.286952376365662,-0.283871680498123,-0.283283531665802,-0.177752748131752,0.312616437673569,0.31290066242218,0.310184359550476,0.312096774578094,0.308399945497513,-0.28417333960533103,-0.283430546522141,-0.286433279514313,-0.283785372972488,-0.288771122694016,-0.178658053278923,0.31327345967292797,0.31568485498428306,0.31245955824852,0.312900602817535,-0.137304678559303,3.2744662761688197,-27.3014484264422,-27.027412215829802,-0.22170107172314604,-0.23632274803731,-0.223189843495675,-0.22630740659224105,-0.219874408458054,-0.224575543938954,0.22356429951742002,0.22320800496800103,24.1689867834793,24.2265814449638,24.2664609686472,24.2844780586893,24.122233298839998,24.2805162997684,-0.19739330525681,76.9004109315574,0.67535275220871,343.316001817584,392.420653952286,389.612192520872,0.155655371258945,0.130353527083571,388.81434011273103,0.155655371258945,0.14630496991685502,396.05886559002096,396.074814489111,396.042916690931,-0.0159488990902901,396.537594497204,396.505667595193,396.40991599298997,-0.127678504213691,396.106741391122,396.15461719222395,396.12269029021303,0.0159488990902901,395.85141348652496,395.85141348652496,395.835464587435,-0.0159488990902901,396.15461719222395,396.218441892415,396.12269029021303,-0.0319269020110369,392.293004551902,389.484543120489,0.139705036872328,0.0665477415395799,388.670741813257,0.155655371258945,0.11440208425028699,-0.127649400383234,-0.127649400383234,-0.0159503343866163,-0.0638057855439911,-0.143598299473524,0.0,-0.0319028856665682,345.57285835035105,2.25685653276742,-0.28349125385284396,-0.285040646791458,-0.283871680498123,-0.283136487007141,-0.178341209888458,0.312616437673569,0.31319478154182395,0.31077271699905396,0.312096774578094,0.307958692312241,-0.284467458724976,-0.28313642740249606,-0.28672745823860196,-0.28407955169677696,-0.28921240568161,-0.178658053278923,0.31297928094863897
